timestamp,total_demand
2012-01-27T15:00:00Z,8291.360908
2012-01-27T16:00:00Z,7716.758642000001
2012-01-27T17:00:00Z,7468.742458000001
2012-01-27T18:00:00Z,7494.382852000001
2012-01-27T19:00:00Z,7706.888870000001
2012-01-27T20:00:00Z,8216.774022
2012-01-27T21:00:00Z,8897.752885999998
2012-01-27T22:00:00Z,9745.583904
2012-01-27T23:00:00Z,10422.34398
2012-01-28T00:00:00Z,11049.120048
2012-01-28T01:00:00Z,11562.486412
2012-01-28T02:00:00Z,11978.244418
2012-01-28T03:00:00Z,12298.911066
2012-01-28T04:00:00Z,12667.158076
2012-01-28T05:00:00Z,13007.512498
2012-01-28T06:00:00Z,13083.524464
2012-01-28T07:00:00Z,12847.340518
2012-01-28T08:00:00Z,12335.018484
2012-01-28T09:00:00Z,11559.901988000001
2012-01-28T10:00:00Z,11217.83249
2012-01-28T11:00:00Z,10381.998614
2012-01-28T12:00:00Z,9588.589434
2012-01-28T13:00:00Z,9326.311418000001
2012-01-28T14:00:00Z,8403.031864
2012-01-28T15:00:00Z,8429.801968
2012-01-28T16:00:00Z,7840.20975
2012-01-28T17:00:00Z,7491.294152
2012-01-28T18:00:00Z,7437.188578
2012-01-28T19:00:00Z,7537.7216
2012-01-28T20:00:00Z,7911.543306
2012-01-28T21:00:00Z,8454.329258
2012-01-28T22:00:00Z,9338.095968000001
2012-01-28T23:00:00Z,10410.615124
2012-01-29T00:00:00Z,11371.135202000001
2012-01-29T01:00:00Z,12143.080030000001
2012-01-29T02:00:00Z,12701.279869999998
2012-01-29T03:00:00Z,13085.902746
2012-01-29T04:00:00Z,13446.250048
2012-01-29T05:00:00Z,13696.239754
2012-01-29T06:00:00Z,13798.124048
2012-01-29T07:00:00Z,13521.680914
2012-01-29T08:00:00Z,12999.300685999999
2012-01-29T09:00:00Z,12562.544440000001
2012-01-29T10:00:00Z,12290.96864
2012-01-29T11:00:00Z,11131.728292
2012-01-29T12:00:00Z,10060.286194
2012-01-29T13:00:00Z,9808.701659999999
2012-01-29T14:00:00Z,8944.507228
2012-01-29T15:00:00Z,8854.187969999999
2012-01-29T16:00:00Z,8219.057108
2012-01-29T17:00:00Z,8084.423638
2012-01-29T18:00:00Z,8514.92355
2012-01-29T19:00:00Z,9655.731242
2012-01-29T20:00:00Z,11090.760065999999
2012-01-29T21:00:00Z,12010.568926
2012-01-29T22:00:00Z,12689.041586
2012-01-29T23:00:00Z,13202.326354
2012-01-30T00:00:00Z,13762.085363999999
2012-01-30T01:00:00Z,14088.781764
2012-01-30T02:00:00Z,14377.641232
2012-01-30T03:00:00Z,14551.971172000001
2012-01-30T04:00:00Z,14284.621502
2012-01-30T05:00:00Z,14076.965944
2012-01-30T06:00:00Z,13491.932241999999
2012-01-30T07:00:00Z,12302.20372
2012-01-30T08:00:00Z,11133.503484
2012-01-30T09:00:00Z,10407.493024
2012-01-30T10:00:00Z,10026.218632
2012-01-30T11:00:00Z,9118.361696
2012-01-30T12:00:00Z,8554.142366
2012-01-30T13:00:00Z,8613.024873999999
2012-01-30T14:00:00Z,7838.2843219999995
2012-01-30T15:00:00Z,8023.746008
2012-01-30T16:00:00Z,7514.759632
2012-01-30T17:00:00Z,7294.892866
2012-01-30T18:00:00Z,7600.441552
2012-01-30T19:00:00Z,8600.854606
2012-01-30T20:00:00Z,9838.952894
2012-01-30T21:00:00Z,10304.97636
2012-01-30T22:00:00Z,10649.435926
2012-01-30T23:00:00Z,10786.61533
2012-01-31T00:00:00Z,10846.243618
2012-01-31T01:00:00Z,10816.10882
2012-01-31T02:00:00Z,10819.961434
2012-01-31T03:00:00Z,10775.914
2012-01-31T04:00:00Z,10689.674228
2012-01-31T05:00:00Z,10702.611234
2012-01-31T06:00:00Z,10600.584294
2012-01-31T07:00:00Z,10201.201086
2012-01-31T08:00:00Z,9733.195574000001
2012-01-31T09:00:00Z,9575.306138
2012-01-31T10:00:00Z,9490.718318
2012-01-31T11:00:00Z,8782.353783999999
2012-01-31T12:00:00Z,8273.540438
